"Chromosome","Start_Position","End_Position","Match_Position","Match_End_Position","FlankedExonIDs"
"NC_035108.1",228909576,228909625,228915690,228915739,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909576,228909625,228915871,228915920,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909576,228909625,228916051,228916100,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909576,228909625,228916232,228916281,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909576,228909625,228916413,228916462,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909576,228909625,228916594,228916643,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909576,228909625,228916775,228916824,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909576,228909625,228916956,228917005,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909576,228909625,228917137,228917186,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909576,228909625,228917318,228917367,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909576,228909625,228917499,228917548,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909576,228909625,228917680,228917729,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909576,228909625,228917861,228917910,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909576,228909625,228918043,228918092,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909576,228909625,228918224,228918273,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909576,228909625,228918405,228918454,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909576,228909625,228918586,228918635,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909576,228909625,228918767,228918816,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909576,228909625,228918948,228918997,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909576,228909625,228919129,228919178,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909576,228909625,228919310,228919359,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909576,228909625,228919491,228919540,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909576,228909625,228919672,228919721,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909576,228909625,228919853,228919902,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909576,228909625,228920034,228920083,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909576,228909625,228920215,228920264,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909576,228909625,228920396,228920445,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909576,228909625,228920577,228920626,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909576,228909625,228922713,228922762,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909576,228909625,228922894,228922943,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909576,228909625,228923076,228923125,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909576,228909625,228923258,228923307,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909576,228909625,228923439,228923488,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909576,228909625,228923620,228923669,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909576,228909625,228923801,228923850,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909576,228909625,228923982,228924031,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909576,228909625,228924163,228924212,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909576,228909625,228924344,228924393,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909576,228909625,228924525,228924574,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909576,228909625,228924706,228924755,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909576,228909625,228924887,228924936,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909576,228909625,228925068,228925117,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909576,228909625,228925249,228925298,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909576,228909625,228925430,228925479,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909576,228909625,228925611,228925660,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909576,228909625,228925792,228925841,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909576,228909625,228925973,228926022,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909576,228909625,228926155,228926204,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909576,228909625,228926336,228926385,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909576,228909625,228926518,228926567,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909576,228909625,228926699,228926748,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909576,228909625,228926881,228926930,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909576,228909625,228927062,228927111,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909576,228909625,228927244,228927293,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909576,228909625,228927426,228927475,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909576,228909625,228927607,228927656,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909576,228909625,228927788,228927837,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909576,228909625,228927969,228928018,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909576,228909625,228928150,228928199,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909576,228909625,228928331,228928380,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909576,228909625,228928513,228928562,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909576,228909625,228928695,228928744,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909576,228909625,228928875,228928924,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909576,228909625,228929056,228929105,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909576,228909625,228929238,228929287,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909576,228909625,228929419,228929468,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909676,228909725,228915066,228915115,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909676,228909725,228915247,228915296,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909676,228909725,228915428,228915477,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909676,228909725,228915790,228915839,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909676,228909725,228916151,228916200,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909676,228909725,228916332,228916381,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909676,228909725,228916513,228916562,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909676,228909725,228916875,228916924,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909676,228909725,228917237,228917286,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909676,228909725,228917418,228917467,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909676,228909725,228917599,228917648,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909676,228909725,228917780,228917829,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909676,228909725,228918143,228918192,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909676,228909725,228918324,228918373,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909676,228909725,228918505,228918554,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909676,228909725,228918686,228918735,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909676,228909725,228918867,228918916,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909676,228909725,228919048,228919097,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909676,228909725,228919229,228919278,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909676,228909725,228919591,228919640,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909676,228909725,228919772,228919821,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909676,228909725,228919953,228920002,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909676,228909725,228920315,228920364,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909676,228909725,228922813,228922862,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909676,228909725,228923358,228923407,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909676,228909725,228923720,228923769,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909676,228909725,228923901,228923950,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909676,228909725,228924082,228924131,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909676,228909725,228924263,228924312,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909676,228909725,228924444,228924493,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909676,228909725,228924625,228924674,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909676,228909725,228924806,228924855,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909676,228909725,228924987,228925036,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909676,228909725,228925168,228925217,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909676,228909725,228925349,228925398,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909676,228909725,228925530,228925579,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909676,228909725,228925711,228925760,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909676,228909725,228926255,228926304,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909676,228909725,228926618,228926667,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909676,228909725,228926981,228927030,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909676,228909725,228927526,228927575,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909676,228909725,228928069,228928118,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909676,228909725,228928250,228928299,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909676,228909725,228928975,228929024,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909676,228909725,228929519,228929568,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909751,228909800,228914960,228915009,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909751,228909900,228915141,228915290,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909751,228909900,228915322,228915471,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909751,228909875,228915503,228915627,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909751,228909900,228915684,228915833,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909751,228909900,228915865,228916014,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909751,228909900,228916045,228916194,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909751,228909900,228916226,228916375,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909751,228909900,228916407,228916556,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909751,228909875,228916588,228916712,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909751,228909900,228916769,228916918,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909751,228909875,228916950,228917074,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909751,228909900,228917131,228917280,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909751,228909900,228917312,228917461,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909751,228909900,228917493,228917642,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909751,228909900,228917674,228917823,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909751,228909875,228917855,228917979,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909751,228909900,228918037,228918186,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909751,228909900,228918218,228918367,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909751,228909900,228918399,228918548,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909751,228909900,228918580,228918729,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909751,228909900,228918761,228918910,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909751,228909900,228918942,228919091,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909751,228909900,228919123,228919272,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909751,228909875,228919304,228919428,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909751,228909900,228919485,228919634,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909751,228909900,228919666,228919815,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909751,228909900,228919847,228919996,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909751,228909875,228920028,228920152,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909751,228909900,228920209,228920358,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909751,228909875,228920390,228920514,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909751,228909875,228920571,228920695,"exon-XM_021839553.1-1; exon-XM_021839553.1-2"
"NC_035108.1",228909751,228909900,228922707,228922856,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909751,228909875,228922888,228923012,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909751,228909875,228923070,228923194,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909751,228909900,228923252,228923401,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909751,228909875,228923433,228923557,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909751,228909900,228923614,228923763,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909751,228909900,228923795,228923944,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909751,228909900,228923976,228924125,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909751,228909900,228924157,228924306,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909751,228909900,228924338,228924487,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909751,228909900,228924519,228924668,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909751,228909900,228924700,228924849,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909751,228909900,228924881,228925030,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909751,228909900,228925062,228925211,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909751,228909900,228925243,228925392,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909751,228909900,228925424,228925573,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909751,228909900,228925605,228925754,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909751,228909875,228925786,228925910,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909751,228909875,228925967,228926091,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909751,228909900,228926149,228926298,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909751,228909875,228926330,228926454,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909751,228909900,228926512,228926661,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909751,228909875,228926693,228926817,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909751,228909900,228926875,228927024,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909751,228909875,228927056,228927180,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909751,228909875,228927238,228927362,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909751,228909900,228927420,228927569,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909751,228909875,228927601,228927725,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909751,228909875,228927782,228927906,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909751,228909900,228927963,228928112,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909751,228909900,228928144,228928293,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
"NC_035108.1",228909751,228909875,228928325,228928449,"exon-XM_021839553.1-1; exon-XM_021839553.1-2; exon-XM_021839553.1-3"
